Store ID,Product ID,Date,Units Sold,Sales Revenue (USD),Discount Percentage,Marketing Spend (USD),Store Location,Product Category,Day of the Week,Holiday Effect,Original Price (USD),Discount Amount (USD),ROI (%)
Spearsland,6741754,2022-05-07,2,923.02,0,162,Israel,Groceries,Saturday,False,923.02,0.0,469.7654320987654
Spearsland,6741754,2022-05-08,3,1384.53,0,58,Guam,Groceries,Sunday,False,1384.53,0.0,2287.120689655172
Spearsland,6741754,2022-05-09,3,1107.62,20,0,Honduras,Groceries,Monday,False,1384.5249999999999,276.905,0.0
Spearsland,6741754,2022-05-10,3,1384.53,0,94,Mauritius,Groceries,Tuesday,False,1384.53,0.0,1372.904255319149
Spearsland,6741754,2022-05-11,8,3692.08,0,146,Jersey,Groceries,Wednesday,False,3692.08,0.0,2428.821917808219
Spearsland,6741754,2022-05-12,7,3230.57,0,0,Myanmar,Groceries,Thursday,False,3230.57,0.0,0.0
Spearsland,6741754,2022-05-13,6,2769.06,0,0,Latvia,Groceries,Friday,False,2769.06,0.0,0.0
Spearsland,6741754,2022-05-14,6,2353.7,15,0,Qatar,Groceries,Saturday,False,2769.0588235294117,415.3588235294119,0.0
Spearsland,6741754,2022-05-15,6,2769.06,0,0,Slovenia,Groceries,Sunday,False,2769.06,0.0,0.0
Spearsland,6741754,2022-05-16,5,2307.55,0,0,Lithuania,Groceries,Monday,False,2307.55,0.0,0.0
Spearsland,6741754,2022-05-17,2,784.57,15,53,Mongolia,Groceries,Tuesday,False,923.0235294117648,138.45352941176475,1380.3207547169811
Spearsland,6741754,2022-05-18,9,4153.59,0,0,Belize,Groceries,Wednesday,False,4153.59,0.0,0.0
Spearsland,6741754,2022-05-19,4,1846.04,0,140,Belarus,Groceries,Thursday,False,1846.04,0.0,1218.6
Spearsland,6741754,2022-05-20,4,1846.04,0,0,Turkey,Groceries,Friday,False,1846.04,0.0,0.0
Spearsland,6741754,2022-05-21,4,1846.04,0,60,Isle of Man,Groceries,Saturday,False,1846.04,0.0,2976.733333333333
Spearsland,6741754,2022-05-22,4,1846.04,0,0,Libyan Arab Jamahiriya,Groceries,Sunday,False,1846.04,0.0,0.0
Spearsland,6741754,2022-05-23,6,2769.06,0,178,South Georgia and the South Sandwich Islands,Groceries,Monday,False,2769.06,0.0,1455.6516853932583
Spearsland,6741754,2022-05-24,7,3230.57,0,0,Sudan,Groceries,Tuesday,False,3230.57,0.0,0.0
Spearsland,6741754,2022-05-25,5,2307.55,0,0,Burundi,Groceries,Wednesday,False,2307.55,0.0,0.0
Spearsland,6741754,2022-05-26,6,2353.7,15,125,Nepal,Groceries,Thursday,False,2769.0588235294117,415.3588235294119,1782.96
Spearsland,6741754,2022-05-27,3,1384.53,0,57,Tonga,Groceries,Friday,False,1384.53,0.0,2329.0
Spearsland,6741754,2022-05-28,1,461.51,0,0,Lao People's Democratic Republic,Groceries,Saturday,False,461.51,0.0,0.0
Spearsland,6741754,2022-05-29,8,3692.08,0,0,Saint Martin,Groceries,Sunday,False,3692.08,0.0,0.0
Spearsland,6741754,2022-05-30,5,2307.55,0,0,Saudi Arabia,Groceries,Monday,False,2307.55,0.0,0.0
Spearsland,6741754,2022-05-31,6,2769.06,0,103,Norfolk Island,Groceries,Tuesday,False,2769.06,0.0,2588.4077669902913
Spearsland,6741754,2022-06-01,2,923.02,0,0,Bouvet Island (Bouvetoya),Groceries,Wednesday,False,923.02,0.0,0.0
Spearsland,6741754,2022-06-02,3,1384.53,0,165,United States Virgin Islands,Groceries,Thursday,False,1384.53,0.0,739.1090909090908
Spearsland,6741754,2022-06-03,6,2769.06,0,0,Burundi,Groceries,Friday,False,2769.06,0.0,0.0
Spearsland,6741754,2022-06-04,6,2769.06,0,0,Iran,Groceries,Saturday,False,2769.06,0.0,0.0
Spearsland,6741754,2022-06-05,7,2584.46,20,0,Solomon Islands,Groceries,Sunday,False,3230.575,646.1149999999998,0.0
Spearsland,6741754,2022-06-06,5,2192.17,5,139,Dominica,Groceries,Monday,False,2307.547368421053,115.37736842105278,1477.1007194244605
Spearsland,6741754,2022-06-07,5,1961.42,15,0,Nepal,Groceries,Tuesday,False,2307.5529411764705,346.13294117647047,0.0
Spearsland,6741754,2022-06-08,9,4153.59,0,198,Central African Republic,Groceries,Wednesday,False,4153.59,0.0,1997.7727272727275
Spearsland,6741754,2022-06-09,3,1384.53,0,0,Uruguay,Groceries,Thursday,False,1384.53,0.0,0.0
Spearsland,6741754,2022-06-10,5,2307.55,0,0,Argentina,Groceries,Friday,False,2307.55,0.0,0.0
Spearsland,6741754,2022-06-11,2,876.87,5,191,Rwanda,Groceries,Saturday,False,923.021052631579,46.15105263157898,359.09424083769636
Spearsland,6741754,2022-06-12,3,1384.53,0,0,Switzerland,Groceries,Sunday,False,1384.53,0.0,0.0
Spearsland,6741754,2022-06-13,3,1384.53,0,0,Russian Federation,Groceries,Monday,False,1384.53,0.0,0.0
Spearsland,6741754,2022-06-14,6,2769.06,0,0,Eritrea,Groceries,Tuesday,False,2769.06,0.0,0.0
Spearsland,6741754,2022-06-15,5,2307.55,0,71,Ethiopia,Groceries,Wednesday,False,2307.55,0.0,3150.0704225352115
Spearsland,6741754,2022-06-16,1,438.43,5,0,Afghanistan,Groceries,Thursday,False,461.5052631578948,23.075263157894767,0.0
Spearsland,6741754,2022-06-17,3,1384.53,0,30,Netherlands Antilles,Groceries,Friday,False,1384.53,0.0,4515.099999999999
Spearsland,6741754,2022-06-18,9,4153.59,0,0,Andorra,Groceries,Saturday,False,4153.59,0.0,0.0
Spearsland,6741754,2022-06-19,7,3230.57,0,196,Antigua and Barbuda,Groceries,Sunday,False,3230.57,0.0,1548.2500000000002
Spearsland,6741754,2022-06-20,7,3230.57,0,0,Ukraine,Groceries,Monday,False,3230.57,0.0,0.0
Spearsland,6741754,2022-06-21,1,461.51,0,69,Sweden,Groceries,Tuesday,False,461.51,0.0,568.8550724637681
Spearsland,6741754,2022-06-22,2,923.02,0,46,Sierra Leone,Groceries,Wednesday,False,923.02,0.0,1906.5652173913045
Spearsland,6741754,2022-06-23,9,4153.59,0,0,Denmark,Groceries,Thursday,False,4153.59,0.0,0.0
Spearsland,6741754,2022-06-24,2,923.02,0,0,Sri Lanka,Groceries,Friday,False,923.02,0.0,0.0
Spearsland,6741754,2022-06-25,12,5538.12,0,0,Greenland,Groceries,Saturday,False,5538.12,0.0,0.0
Spearsland,6741754,2022-06-26,7,3230.57,0,0,Costa Rica,Groceries,Sunday,False,3230.57,0.0,0.0
Spearsland,6741754,2022-06-27,8,3692.08,0,40,Zambia,Groceries,Monday,False,3692.08,0.0,9130.199999999999
Spearsland,6741754,2022-06-28,4,1846.04,0,109,United States Virgin Islands,Groceries,Tuesday,False,1846.04,0.0,1593.6146788990825
Spearsland,6741754,2022-06-29,4,1846.04,0,71,South Africa,Groceries,Wednesday,False,1846.04,0.0,2500.056338028169
Spearsland,6741754,2022-06-30,5,2076.8,10,0,British Indian Ocean Territory (Chagos Archipelago),Groceries,Thursday,False,2307.5555555555557,230.75555555555547,0.0
Spearsland,6741754,2022-07-01,2,738.42,20,0,Ukraine,Groceries,Friday,False,923.0249999999999,184.6049999999999,0.0
Spearsland,6741754,2022-07-02,8,3692.08,0,0,Saint Barthelemy,Groceries,Saturday,False,3692.08,0.0,0.0
Spearsland,6741754,2022-07-03,3,1384.53,0,11,Croatia,Groceries,Sunday,False,1384.53,0.0,12486.636363636362
Spearsland,6741754,2022-07-04,3,1384.53,0,188,Somalia,Groceries,Monday,False,1384.53,0.0,636.4521276595744
Spearsland,6741754,2022-07-05,7,3069.04,5,102,Azerbaijan,Groceries,Tuesday,False,3230.5684210526315,161.52842105263153,2908.8627450980393
Spearsland,6741754,2022-07-06,3,1384.53,0,0,Netherlands,Groceries,Wednesday,False,1384.53,0.0,0.0
Spearsland,6741754,2022-07-07,4,1846.04,0,0,Romania,Groceries,Thursday,False,1846.04,0.0,0.0
Spearsland,6741754,2022-07-08,4,1476.83,20,0,American Samoa,Groceries,Friday,False,1846.0375,369.2075,0.0
Spearsland,6741754,2022-07-09,3,1384.53,0,0,Argentina,Groceries,Saturday,False,1384.53,0.0,0.0
Spearsland,6741754,2022-07-10,2,923.02,0,0,Gambia,Groceries,Sunday,False,923.02,0.0,0.0
Spearsland,6741754,2022-07-11,5,2307.55,0,98,Estonia,Groceries,Monday,False,2307.55,0.0,2254.6428571428573
Spearsland,6741754,2022-07-12,5,2076.8,10,0,Saint Barthelemy,Groceries,Tuesday,False,2307.5555555555557,230.75555555555547,0.0
Spearsland,6741754,2022-07-13,7,3230.57,0,86,Marshall Islands,Groceries,Wednesday,False,3230.57,0.0,3656.4767441860467
Spearsland,6741754,2022-07-14,3,1384.53,0,0,Italy,Groceries,Thursday,False,1384.53,0.0,0.0
Spearsland,6741754,2022-07-15,3,1384.53,0,0,France,Groceries,Friday,False,1384.53,0.0,0.0
Spearsland,6741754,2022-07-16,6,2769.06,0,0,Lao People's Democratic Republic,Groceries,Saturday,False,2769.06,0.0,0.0
Spearsland,6741754,2022-07-17,4,1661.44,10,170,Palau,Groceries,Sunday,False,1846.0444444444445,184.60444444444443,877.3176470588236
Spearsland,6741754,2022-07-18,4,1846.04,0,120,El Salvador,Groceries,Monday,False,1846.04,0.0,1438.3666666666666
Spearsland,6741754,2022-07-19,0,0.0,15,0,Kazakhstan,Groceries,Tuesday,False,0.0,0.0,0.0
Spearsland,6741754,2022-07-20,4,1846.04,0,0,Belgium,Groceries,Wednesday,False,1846.04,0.0,0.0
Spearsland,6741754,2022-07-21,11,5076.61,0,137,Bermuda,Groceries,Thursday,False,5076.61,0.0,3605.554744525547
Spearsland,6741754,2022-07-22,3,1384.53,0,80,United States Virgin Islands,Groceries,Friday,False,1384.53,0.0,1630.6625000000001
Spearsland,6741754,2022-07-23,3,1384.53,0,0,Denmark,Groceries,Saturday,False,1384.53,0.0,0.0
Spearsland,6741754,2022-07-24,8,3692.08,0,0,Taiwan,Groceries,Sunday,False,3692.08,0.0,0.0
Spearsland,6741754,2022-07-25,5,2192.17,5,161,Martinique,Groceries,Monday,False,2307.547368421053,115.37736842105278,1261.5962732919256
Spearsland,6741754,2022-07-26,7,2907.51,10,86,Hungary,Groceries,Tuesday,False,3230.5666666666666,323.0566666666664,3280.825581395349
Spearsland,6741754,2022-07-27,5,2307.55,0,0,Singapore,Groceries,Wednesday,False,2307.55,0.0,0.0
Spearsland,6741754,2022-07-28,5,1846.04,20,0,Greece,Groceries,Thursday,False,2307.5499999999997,461.50999999999976,0.0
Spearsland,6741754,2022-07-29,6,2769.06,0,0,New Zealand,Groceries,Friday,False,2769.06,0.0,0.0
Spearsland,6741754,2022-07-30,6,2630.61,5,149,Afghanistan,Groceries,Saturday,False,2769.0631578947373,138.45315789473716,1665.510067114094
Spearsland,6741754,2022-07-31,4,1846.04,0,30,Qatar,Groceries,Sunday,False,1846.04,0.0,6053.466666666666
Spearsland,6741754,2022-08-01,9,4153.59,0,0,Serbia,Groceries,Monday,False,4153.59,0.0,0.0
Spearsland,6741754,2022-08-02,3,1384.53,0,0,Antigua and Barbuda,Groceries,Tuesday,False,1384.53,0.0,0.0
Spearsland,6741754,2022-08-03,5,2307.55,0,0,Uganda,Groceries,Wednesday,False,2307.55,0.0,0.0
Spearsland,6741754,2022-08-04,8,3692.08,0,1,Panama,Groceries,Thursday,False,3692.08,0.0,369108.0
Spearsland,6741754,2022-08-05,4,1846.04,0,0,Germany,Groceries,Friday,False,1846.04,0.0,0.0
Spearsland,6741754,2022-08-06,4,1846.04,0,162,Albania,Groceries,Saturday,False,1846.04,0.0,1039.530864197531
Spearsland,6741754,2022-08-07,4,1846.04,0,0,Burkina Faso,Groceries,Sunday,False,1846.04,0.0,0.0
Spearsland,6741754,2022-08-08,4,1661.44,10,112,Ecuador,Groceries,Monday,False,1846.0444444444445,184.60444444444443,1383.4285714285716
Spearsland,6741754,2022-08-09,10,4615.1,0,0,Heard Island and McDonald Islands,Groceries,Tuesday,False,4615.1,0.0,0.0
Spearsland,6741754,2022-08-10,8,3138.27,15,0,Latvia,Groceries,Wednesday,False,3692.0823529411764,553.8123529411764,0.0
Spearsland,6741754,2022-08-11,4,1569.13,15,182,Palau,Groceries,Thursday,False,1846.0352941176473,276.90529411764714,762.1593406593407
Spearsland,6741754,2022-08-12,7,3230.57,0,90,Saint Pierre and Miquelon,Groceries,Friday,False,3230.57,0.0,3489.5222222222224
Spearsland,6741754,2022-08-13,3,1384.53,0,0,Northern Mariana Islands,Groceries,Saturday,False,1384.53,0.0,0.0
Spearsland,6741754,2022-08-14,9,4153.59,0,6,Uzbekistan,Groceries,Sunday,False,4153.59,0.0,69126.5
Spearsland,6741754,2022-08-15,5,2307.55,0,0,Zambia,Groceries,Monday,False,2307.55,0.0,0.0
Spearsland,6741754,2022-08-16,5,2307.55,0,43,Suriname,Groceries,Tuesday,False,2307.55,0.0,5266.395348837209
Spearsland,6741754,2022-08-17,6,2630.61,5,0,Samoa,Groceries,Wednesday,False,2769.0631578947373,138.45315789473716,0.0
Spearsland,6741754,2022-08-18,6,2215.25,20,83,Croatia,Groceries,Thursday,False,2769.0625,553.8125,2568.975903614458
Spearsland,6741754,2022-08-19,6,2215.25,20,0,Pakistan,Groceries,Friday,False,2769.0625,553.8125,0.0
Spearsland,6741754,2022-08-20,8,3692.08,0,0,Mongolia,Groceries,Saturday,False,3692.08,0.0,0.0
Spearsland,6741754,2022-08-21,13,5999.63,0,0,Gambia,Groceries,Sunday,False,5999.63,0.0,0.0
Spearsland,6741754,2022-08-22,2,923.02,0,0,Turkey,Groceries,Monday,False,923.02,0.0,0.0
Spearsland,6741754,2022-08-23,2,923.02,0,136,Lebanon,Groceries,Tuesday,False,923.02,0.0,578.6911764705883
Spearsland,6741754,2022-08-24,7,3230.57,0,0,Netherlands,Groceries,Wednesday,False,3230.57,0.0,0.0
Spearsland,6741754,2022-08-25,5,2307.55,0,160,Moldova,Groceries,Thursday,False,2307.55,0.0,1342.2187500000002
Spearsland,6741754,2022-08-26,3,1384.53,0,96,Samoa,Groceries,Friday,False,1384.53,0.0,1342.21875
Spearsland,6741754,2022-08-27,6,2769.06,0,0,Bolivia,Groceries,Saturday,False,2769.06,0.0,0.0
Spearsland,6741754,2022-08-28,4,1846.04,0,0,Kenya,Groceries,Sunday,False,1846.04,0.0,0.0
Spearsland,6741754,2022-08-29,5,2307.55,0,163,Austria,Groceries,Monday,False,2307.55,0.0,1315.674846625767
Spearsland,6741754,2022-08-30,3,1384.53,0,96,Lao People's Democratic Republic,Groceries,Tuesday,False,1384.53,0.0,1342.21875
Spearsland,6741754,2022-08-31,4,1569.13,15,181,Portugal,Groceries,Wednesday,False,1846.0352941176473,276.90529411764714,766.9226519337017
Spearsland,6741754,2022-09-01,6,2769.06,0,155,Turkmenistan,Groceries,Thursday,False,2769.06,0.0,1686.4903225806452
Spearsland,6741754,2022-09-02,2,923.02,0,0,Turkmenistan,Groceries,Friday,False,923.02,0.0,0.0
Spearsland,6741754,2022-09-03,4,1846.04,0,135,Dominican Republic,Groceries,Saturday,False,1846.04,0.0,1267.437037037037
Spearsland,6741754,2022-09-04,7,3230.57,0,173,Djibouti,Groceries,Sunday,False,3230.57,0.0,1767.3815028901736
Spearsland,6741754,2022-09-05,4,1846.04,0,49,New Caledonia,Groceries,Monday,False,1846.04,0.0,3667.4285714285716
Spearsland,6741754,2022-09-06,3,1384.53,0,140,France,Groceries,Tuesday,False,1384.53,0.0,888.95
Spearsland,6741754,2022-09-07,3,1384.53,0,0,Slovakia (Slovak Republic),Groceries,Wednesday,False,1384.53,0.0,0.0
Spearsland,6741754,2022-09-08,8,3692.08,0,101,United States Minor Outlying Islands,Groceries,Thursday,False,3692.08,0.0,3555.5247524752476
Spearsland,6741754,2022-09-09,3,1107.62,20,22,Saint Pierre and Miquelon,Groceries,Friday,False,1384.5249999999999,276.905,4934.636363636363
Spearsland,6741754,2022-09-10,2,923.02,0,0,Congo,Groceries,Saturday,False,923.02,0.0,0.0
Spearsland,6741754,2022-09-11,10,3692.08,20,41,Guadeloupe,Groceries,Sunday,False,4615.099999999999,923.0199999999995,8905.073170731706
Spearsland,6741754,2022-09-12,1,461.51,0,0,Kiribati,Groceries,Monday,False,461.51,0.0,0.0
Spearsland,6741754,2022-09-13,6,2353.7,15,0,United States Virgin Islands,Groceries,Tuesday,False,2769.0588235294117,415.3588235294119,0.0
Spearsland,6741754,2022-09-14,6,2769.06,0,191,Falkland Islands (Malvinas),Groceries,Wednesday,False,2769.06,0.0,1349.7696335078533
Spearsland,6741754,2022-09-15,4,1476.83,20,0,Bouvet Island (Bouvetoya),Groceries,Thursday,False,1846.0375,369.2075,0.0
Spearsland,6741754,2022-09-16,6,2769.06,0,130,Peru,Groceries,Friday,False,2769.06,0.0,2030.0461538461536
Spearsland,6741754,2022-09-17,7,3069.04,5,0,Czech Republic,Groceries,Saturday,False,3230.5684210526315,161.52842105263153,0.0
Spearsland,6741754,2022-09-18,6,2215.25,20,191,Nigeria,Groceries,Sunday,False,2769.0625,553.8125,1059.8167539267015
Spearsland,6741754,2022-09-19,3,1384.53,0,195,Serbia,Groceries,Monday,False,1384.53,0.0,610.0153846153846
Spearsland,6741754,2022-09-20,5,2307.55,0,75,Slovenia,Groceries,Tuesday,False,2307.55,0.0,2976.7333333333336
Spearsland,6741754,2022-09-21,5,2307.55,0,65,Greenland,Groceries,Wednesday,False,2307.55,0.0,3450.076923076924
Spearsland,6741754,2022-09-22,6,2769.06,0,0,Palau,Groceries,Thursday,False,2769.06,0.0,0.0
Spearsland,6741754,2022-09-23,2,923.02,0,0,Sierra Leone,Groceries,Friday,False,923.02,0.0,0.0
Spearsland,6741754,2022-09-24,2,923.02,0,53,Bouvet Island (Bouvetoya),Groceries,Saturday,False,923.02,0.0,1641.5471698113208
Spearsland,6741754,2022-09-25,6,2630.61,5,60,Serbia,Groceries,Sunday,False,2769.0631578947373,138.45315789473716,4284.349999999999
Spearsland,6741754,2022-09-26,4,1846.04,0,50,Guinea,Groceries,Monday,False,1846.04,0.0,3592.08
Spearsland,6741754,2022-09-27,5,2307.55,0,0,Cameroon,Groceries,Tuesday,False,2307.55,0.0,0.0
Spearsland,6741754,2022-09-28,5,2192.17,5,140,Korea,Groceries,Wednesday,False,2307.547368421053,115.37736842105278,1465.8357142857144
Spearsland,6741754,2022-09-29,7,3230.57,0,0,Mali,Groceries,Thursday,False,3230.57,0.0,0.0
Spearsland,6741754,2022-09-30,5,2307.55,0,70,China,Groceries,Friday,False,2307.55,0.0,3196.5000000000005
Spearsland,6741754,2022-10-01,3,1384.53,0,0,Tajikistan,Groceries,Saturday,False,1384.53,0.0,0.0
Spearsland,6741754,2022-10-02,4,1846.04,0,127,Mozambique,Groceries,Sunday,False,1846.04,0.0,1353.5748031496062
Spearsland,6741754,2022-10-03,2,830.72,10,0,Netherlands,Groceries,Monday,False,923.0222222222222,92.30222222222221,0.0
Spearsland,6741754,2022-10-04,6,2769.06,0,0,Micronesia,Groceries,Tuesday,False,2769.06,0.0,0.0
Spearsland,6741754,2022-10-05,6,2215.25,20,85,Monaco,Groceries,Wednesday,False,2769.0625,553.8125,2506.176470588235
Spearsland,6741754,2022-10-06,8,3692.08,0,71,Latvia,Groceries,Thursday,False,3692.08,0.0,5100.112676056338
Spearsland,6741754,2022-10-07,9,4153.59,0,84,Netherlands,Groceries,Friday,False,4153.59,0.0,4844.750000000001
Spearsland,6741754,2022-10-08,7,3230.57,0,0,Christmas Island,Groceries,Saturday,False,3230.57,0.0,0.0
Spearsland,6741754,2022-10-09,3,1384.53,0,0,Croatia,Groceries,Sunday,False,1384.53,0.0,0.0
Spearsland,6741754,2022-10-10,4,1846.04,0,0,Gabon,Groceries,Monday,False,1846.04,0.0,0.0
Spearsland,6741754,2022-10-11,6,2769.06,0,2,Vietnam,Groceries,Tuesday,False,2769.06,0.0,138353.0
Spearsland,6741754,2022-10-12,10,4615.1,0,24,United States Minor Outlying Islands,Groceries,Wednesday,False,4615.1,0.0,19129.583333333336
Spearsland,6741754,2022-10-13,6,2769.06,0,72,Tanzania,Groceries,Thursday,False,2769.06,0.0,3745.916666666667
Spearsland,6741754,2022-10-14,1,461.51,0,169,Seychelles,Groceries,Friday,False,461.51,0.0,173.0828402366864
Spearsland,6741754,2022-10-15,8,3507.48,5,0,Cocos (Keeling) Islands,Groceries,Saturday,False,3692.084210526316,184.6042105263159,0.0
Spearsland,6741754,2022-10-16,4,1846.04,0,0,Brunei Darussalam,Groceries,Sunday,False,1846.04,0.0,0.0
Spearsland,6741754,2022-10-17,7,3230.57,0,191,Faroe Islands,Groceries,Monday,False,3230.57,0.0,1591.3979057591623
Spearsland,6741754,2022-10-18,5,2307.55,0,81,Guinea,Groceries,Tuesday,False,2307.55,0.0,2748.8271604938273
Spearsland,6741754,2022-10-19,6,2769.06,0,62,Belarus,Groceries,Wednesday,False,2769.06,0.0,4366.225806451613
Spearsland,6741754,2022-10-20,4,1846.04,0,114,Christmas Island,Groceries,Thursday,False,1846.04,0.0,1519.3333333333333
Spearsland,6741754,2022-10-21,2,923.02,0,12,Denmark,Groceries,Friday,False,923.02,0.0,7591.833333333334
Spearsland,6741754,2022-10-22,2,923.02,0,50,South Georgia and the South Sandwich Islands,Groceries,Saturday,False,923.02,0.0,1746.04
Spearsland,6741754,2022-10-23,4,1846.04,0,77,Germany,Groceries,Sunday,False,1846.04,0.0,2297.4545454545455
Spearsland,6741754,2022-10-24,5,2307.55,0,91,Bolivia,Groceries,Monday,False,2307.55,0.0,2435.769230769231
Spearsland,6741754,2022-10-25,5,2307.55,0,118,Saint Helena,Groceries,Tuesday,False,2307.55,0.0,1855.5508474576272
Spearsland,6741754,2022-10-26,7,2745.98,15,0,Cyprus,Groceries,Wednesday,False,3230.564705882353,484.58470588235286,0.0
Spearsland,6741754,2022-10-27,7,3230.57,0,0,Denmark,Groceries,Thursday,False,3230.57,0.0,0.0
Spearsland,6741754,2022-10-28,7,3230.57,0,198,Belize,Groceries,Friday,False,3230.57,0.0,1531.6010101010102
Spearsland,6741754,2022-10-29,1,461.51,0,69,Peru,Groceries,Saturday,False,461.51,0.0,568.8550724637681
Spearsland,6741754,2022-10-30,4,1846.04,0,44,Benin,Groceries,Sunday,False,1846.04,0.0,4095.5454545454545
Spearsland,6741754,2022-10-31,5,2307.55,0,0,Rwanda,Groceries,Monday,False,2307.55,0.0,0.0
Spearsland,6741754,2022-11-01,5,2307.55,0,0,Mozambique,Groceries,Tuesday,False,2307.55,0.0,0.0
Spearsland,6741754,2022-11-02,8,3692.08,0,0,Palestinian Territory,Groceries,Wednesday,False,3692.08,0.0,0.0
Spearsland,6741754,2022-11-03,3,1384.53,0,116,Niger,Groceries,Thursday,False,1384.53,0.0,1093.560344827586
Spearsland,6741754,2022-11-04,0,0.0,0,163,United States of America,Groceries,Friday,False,0.0,0.0,-100.0
Spearsland,6741754,2022-11-05,6,2769.06,0,82,Israel,Groceries,Saturday,False,2769.06,0.0,3276.90243902439
Spearsland,6741754,2022-11-06,8,3692.08,0,81,Sweden,Groceries,Sunday,False,3692.08,0.0,4458.123456790124
Spearsland,6741754,2022-11-07,7,3230.57,0,0,Panama,Groceries,Monday,False,3230.57,0.0,0.0
Spearsland,6741754,2022-11-08,7,2584.46,20,0,Saint Pierre and Miquelon,Groceries,Tuesday,False,3230.575,646.1149999999998,0.0
Spearsland,6741754,2022-11-09,7,3230.57,0,145,Liberia,Groceries,Wednesday,False,3230.57,0.0,2127.979310344828
Spearsland,6741754,2022-11-10,10,4615.1,0,198,France,Groceries,Thursday,False,4615.1,0.0,2230.858585858586
Spearsland,6741754,2022-11-11,5,2307.55,0,87,Uruguay,Groceries,Friday,False,2307.55,0.0,2552.3563218390805
Spearsland,6741754,2022-11-12,7,2907.51,10,0,Nicaragua,Groceries,Saturday,False,3230.5666666666666,323.0566666666664,0.0
Spearsland,6741754,2022-11-13,7,3230.57,0,0,Niger,Groceries,Sunday,False,3230.57,0.0,0.0
Spearsland,6741754,2022-11-14,11,5076.61,0,71,Israel,Groceries,Monday,False,5076.61,0.0,7050.154929577464
Spearsland,6741754,2022-11-15,4,1846.04,0,0,Gibraltar,Groceries,Tuesday,False,1846.04,0.0,0.0
Spearsland,6741754,2022-11-16,8,3692.08,0,0,Turkey,Groceries,Wednesday,False,3692.08,0.0,0.0
Spearsland,6741754,2022-11-17,2,923.02,0,117,Cook Islands,Groceries,Thursday,False,923.02,0.0,688.9059829059829
Spearsland,6741754,2022-11-18,2,738.42,20,0,Kyrgyz Republic,Groceries,Friday,False,923.0249999999999,184.6049999999999,0.0
Spearsland,6741754,2022-11-19,1,461.51,0,0,Ecuador,Groceries,Saturday,False,461.51,0.0,0.0
Spearsland,6741754,2022-11-20,7,3230.57,0,0,Romania,Groceries,Sunday,False,3230.57,0.0,0.0
Spearsland,6741754,2022-11-21,8,3692.08,0,3,Congo,Groceries,Monday,False,3692.08,0.0,122969.33333333334
Spearsland,6741754,2022-11-22,4,1846.04,0,154,Turkmenistan,Groceries,Tuesday,False,1846.04,0.0,1098.7272727272727
Spearsland,6741754,2022-11-23,4,1846.04,0,11,Isle of Man,Groceries,Wednesday,False,1846.04,0.0,16682.181818181816
Spearsland,6741754,2022-11-24,6,2769.06,0,0,Mauritius,Groceries,Thursday,True,2769.06,0.0,0.0
Spearsland,6741754,2022-11-25,6,2769.06,0,145,Northern Mariana Islands,Groceries,Friday,False,2769.06,0.0,1809.6965517241379
Spearsland,6741754,2022-11-26,9,4153.59,0,155,Eritrea,Groceries,Saturday,False,4153.59,0.0,2579.735483870968
Spearsland,6741754,2022-11-27,8,3507.48,5,0,Niue,Groceries,Sunday,False,3692.084210526316,184.6042105263159,0.0
Spearsland,6741754,2022-11-28,9,4153.59,0,167,Sudan,Groceries,Monday,False,4153.59,0.0,2387.179640718563
Spearsland,6741754,2022-11-29,4,1846.04,0,66,Guernsey,Groceries,Tuesday,False,1846.04,0.0,2697.030303030303
Spearsland,6741754,2022-11-30,5,2307.55,0,106,Montenegro,Groceries,Wednesday,False,2307.55,0.0,2076.933962264151
Spearsland,6741754,2022-12-01,8,3692.08,0,0,Italy,Groceries,Thursday,False,3692.08,0.0,0.0
Spearsland,6741754,2022-12-02,6,2769.06,0,167,Russian Federation,Groceries,Friday,False,2769.06,0.0,1558.1197604790418
Spearsland,6741754,2022-12-03,7,3230.57,0,163,Puerto Rico,Groceries,Saturday,False,3230.57,0.0,1881.9447852760738
Spearsland,6741754,2022-12-04,3,1384.53,0,0,Bulgaria,Groceries,Sunday,False,1384.53,0.0,0.0
Spearsland,6741754,2022-12-05,4,1846.04,0,53,Liechtenstein,Groceries,Monday,False,1846.04,0.0,3383.0943396226417
Spearsland,6741754,2022-12-06,3,1384.53,0,0,Cyprus,Groceries,Tuesday,False,1384.53,0.0,0.0
Spearsland,6741754,2022-12-07,4,1846.04,0,0,Isle of Man,Groceries,Wednesday,False,1846.04,0.0,0.0
Spearsland,6741754,2022-12-08,5,2307.55,0,0,Niue,Groceries,Thursday,False,2307.55,0.0,0.0
Spearsland,6741754,2022-12-09,4,1846.04,0,126,Hong Kong,Groceries,Friday,False,1846.04,0.0,1365.111111111111
Spearsland,6741754,2022-12-10,6,2769.06,0,73,United States Virgin Islands,Groceries,Saturday,False,2769.06,0.0,3693.2328767123286
Spearsland,6741754,2022-12-11,8,3692.08,0,29,Turkmenistan,Groceries,Sunday,False,3692.08,0.0,12631.310344827585
Spearsland,6741754,2022-12-12,7,3230.57,0,61,Cameroon,Groceries,Monday,False,3230.57,0.0,5196.016393442624
Spearsland,6741754,2022-12-13,2,923.02,0,0,Thailand,Groceries,Tuesday,False,923.02,0.0,0.0
